:START_ID(ORGANISATION_ID)|:END_ID(PLACE_ID)|:TYPE
2072|1022|IS_LOCATED_IN
2073|1022|IS_LOCATED_IN
2074|1021|IS_LOCATED_IN
2075|1021|IS_LOCATED_IN
2076|1029|IS_LOCATED_IN
2077|1022|IS_LOCATED_IN
2078|1021|IS_LOCATED_IN
2079|1021|IS_LOCATED_IN
2080|1029|IS_LOCATED_IN
2081|1029|IS_LOCATED_IN
2082|1029|IS_LOCATED_IN
2083|1029|IS_LOCATED_IN
2084|1029|IS_LOCATED_IN
2085|1029|IS_LOCATED_IN
2086|1029|IS_LOCATED_IN
2087|1029|IS_LOCATED_IN
2088|1020|IS_LOCATED_IN
2089|1020|IS_LOCATED_IN
2090|1020|IS_LOCATED_IN
2091|1020|IS_LOCATED_IN
2092|1020|IS_LOCATED_IN
2093|1020|IS_LOCATED_IN
2094|1020|IS_LOCATED_IN
2095|1020|IS_LOCATED_IN
2096|1020|IS_LOCATED_IN
2097|1020|IS_LOCATED_IN
2098|1020|IS_LOCATED_IN
2099|1020|IS_LOCATED_IN
2100|364|IS_LOCATED_IN
2101|1026|IS_LOCATED_IN
2102|1026|IS_LOCATED_IN
2103|1024|IS_LOCATED_IN
2104|1023|IS_LOCATED_IN
2105|1020|IS_LOCATED_IN
2106|1020|IS_LOCATED_IN
2107|1028|IS_LOCATED_IN
2108|1028|IS_LOCATED_IN
2109|1028|IS_LOCATED_IN
2110|1028|IS_LOCATED_IN
2111|1021|IS_LOCATED_IN
2112|1027|IS_LOCATED_IN
2113|1027|IS_LOCATED_IN
2114|1027|IS_LOCATED_IN
2115|1027|IS_LOCATED_IN
2116|1025|IS_LOCATED_IN
2117|1025|IS_LOCATED_IN
2118|1025|IS_LOCATED_IN
2119|1025|IS_LOCATED_IN
2120|1023|IS_LOCATED_IN
2121|1023|IS_LOCATED_IN
2122|1023|IS_LOCATED_IN
2123|1026|IS_LOCATED_IN
2124|1363|IS_LOCATED_IN
2125|1029|IS_LOCATED_IN
2126|1029|IS_LOCATED_IN
2127|1029|IS_LOCATED_IN
2128|1029|IS_LOCATED_IN
2129|1020|IS_LOCATED_IN
2130|1020|IS_LOCATED_IN
2131|1020|IS_LOCATED_IN
2132|1020|IS_LOCATED_IN
2133|1020|IS_LOCATED_IN
2134|1020|IS_LOCATED_IN
2135|1020|IS_LOCATED_IN
2136|1020|IS_LOCATED_IN
2137|1020|IS_LOCATED_IN
2138|1026|IS_LOCATED_IN
2139|1024|IS_LOCATED_IN
2140|1024|IS_LOCATED_IN
2141|1020|IS_LOCATED_IN
2142|1020|IS_LOCATED_IN
2143|1020|IS_LOCATED_IN
2144|1028|IS_LOCATED_IN
2145|1028|IS_LOCATED_IN
2146|1028|IS_LOCATED_IN
2147|1028|IS_LOCATED_IN
2148|1028|IS_LOCATED_IN
2149|1028|IS_LOCATED_IN
2150|1028|IS_LOCATED_IN
2151|1027|IS_LOCATED_IN
2152|1027|IS_LOCATED_IN
2153|1025|IS_LOCATED_IN
2154|1025|IS_LOCATED_IN
2155|1025|IS_LOCATED_IN
2156|1023|IS_LOCATED_IN
2157|1023|IS_LOCATED_IN
2158|1026|IS_LOCATED_IN
2159|1026|IS_LOCATED_IN
2160|1026|IS_LOCATED_IN
2161|1026|IS_LOCATED_IN
2162|1026|IS_LOCATED_IN
2163|1022|IS_LOCATED_IN
2164|1022|IS_LOCATED_IN
2165|1022|IS_LOCATED_IN
2166|1022|IS_LOCATED_IN
2167|1022|IS_LOCATED_IN
2168|1021|IS_LOCATED_IN
2169|1021|IS_LOCATED_IN
2170|1021|IS_LOCATED_IN
2171|1259|IS_LOCATED_IN
2172|1051|IS_LOCATED_IN
2173|1053|IS_LOCATED_IN
2174|1050|IS_LOCATED_IN
2175|1050|IS_LOCATED_IN
2176|1059|IS_LOCATED_IN
2177|1059|IS_LOCATED_IN
2178|1051|IS_LOCATED_IN
2179|1051|IS_LOCATED_IN
2180|1051|IS_LOCATED_IN
2181|1051|IS_LOCATED_IN
2182|1051|IS_LOCATED_IN
2183|1057|IS_LOCATED_IN
2184|1059|IS_LOCATED_IN
2185|1059|IS_LOCATED_IN
2186|1058|IS_LOCATED_IN
2187|1055|IS_LOCATED_IN
2188|1051|IS_LOCATED_IN
2189|1051|IS_LOCATED_IN
2190|1051|IS_LOCATED_IN
2191|1051|IS_LOCATED_IN
2192|1054|IS_LOCATED_IN
2193|1056|IS_LOCATED_IN
2194|1056|IS_LOCATED_IN
2195|1051|IS_LOCATED_IN
2196|1051|IS_LOCATED_IN
2197|1051|IS_LOCATED_IN
2198|1054|IS_LOCATED_IN
2199|1059|IS_LOCATED_IN
2200|1059|IS_LOCATED_IN
2201|1055|IS_LOCATED_IN
2202|1051|IS_LOCATED_IN
2203|1052|IS_LOCATED_IN
2204|1052|IS_LOCATED_IN
2205|479|IS_LOCATED_IN
2206|479|IS_LOCATED_IN
2207|351|IS_LOCATED_IN
2208|351|IS_LOCATED_IN
2209|351|IS_LOCATED_IN
2210|386|IS_LOCATED_IN
2211|386|IS_LOCATED_IN
2212|386|IS_LOCATED_IN
2213|469|IS_LOCATED_IN
2214|325|IS_LOCATED_IN
2215|325|IS_LOCATED_IN
2216|459|IS_LOCATED_IN
2217|375|IS_LOCATED_IN
2218|446|IS_LOCATED_IN
2219|446|IS_LOCATED_IN
2220|446|IS_LOCATED_IN
2221|446|IS_LOCATED_IN
2222|446|IS_LOCATED_IN
2223|495|IS_LOCATED_IN
2224|383|IS_LOCATED_IN
2225|449|IS_LOCATED_IN
2226|485|IS_LOCATED_IN
2227|351|IS_LOCATED_IN
2228|479|IS_LOCATED_IN
2229|479|IS_LOCATED_IN
2230|364|IS_LOCATED_IN
2231|428|IS_LOCATED_IN
2232|386|IS_LOCATED_IN
2233|378|IS_LOCATED_IN
2234|474|IS_LOCATED_IN
2235|396|IS_LOCATED_IN
2236|459|IS_LOCATED_IN
2237|502|IS_LOCATED_IN
2238|459|IS_LOCATED_IN
2239|459|IS_LOCATED_IN
2240|459|IS_LOCATED_IN
2241|498|IS_LOCATED_IN
2242|498|IS_LOCATED_IN
2243|472|IS_LOCATED_IN
2244|472|IS_LOCATED_IN
2245|472|IS_LOCATED_IN
2246|472|IS_LOCATED_IN
2247|446|IS_LOCATED_IN
2248|398|IS_LOCATED_IN
2249|398|IS_LOCATED_IN
2250|336|IS_LOCATED_IN
2251|450|IS_LOCATED_IN
2252|363|IS_LOCATED_IN
2253|486|IS_LOCATED_IN
2254|433|IS_LOCATED_IN
2255|371|IS_LOCATED_IN
2256|441|IS_LOCATED_IN
2257|344|IS_LOCATED_IN
2258|489|IS_LOCATED_IN
2259|363|IS_LOCATED_IN
2260|478|IS_LOCATED_IN
2261|446|IS_LOCATED_IN
2262|479|IS_LOCATED_IN
2263|479|IS_LOCATED_IN
2264|479|IS_LOCATED_IN
2265|351|IS_LOCATED_IN
2266|386|IS_LOCATED_IN
2267|485|IS_LOCATED_IN
2268|331|IS_LOCATED_IN
2269|325|IS_LOCATED_IN
2270|479|IS_LOCATED_IN
2271|459|IS_LOCATED_IN
2272|459|IS_LOCATED_IN
2273|459|IS_LOCATED_IN
2274|498|IS_LOCATED_IN
2275|426|IS_LOCATED_IN
2276|426|IS_LOCATED_IN
2277|470|IS_LOCATED_IN
2278|459|IS_LOCATED_IN
2279|459|IS_LOCATED_IN
2280|498|IS_LOCATED_IN
2281|472|IS_LOCATED_IN
2282|472|IS_LOCATED_IN
2283|376|IS_LOCATED_IN
2284|492|IS_LOCATED_IN
2285|492|IS_LOCATED_IN
2286|420|IS_LOCATED_IN
2287|498|IS_LOCATED_IN
2288|479|IS_LOCATED_IN
2289|318|IS_LOCATED_IN
2290|389|IS_LOCATED_IN
2291|418|IS_LOCATED_IN
2292|351|IS_LOCATED_IN
2293|485|IS_LOCATED_IN
2294|385|IS_LOCATED_IN
2295|459|IS_LOCATED_IN
2296|398|IS_LOCATED_IN
2297|398|IS_LOCATED_IN
2298|452|IS_LOCATED_IN
2299|336|IS_LOCATED_IN
2300|343|IS_LOCATED_IN
2301|472|IS_LOCATED_IN
2302|472|IS_LOCATED_IN
2303|375|IS_LOCATED_IN
2304|446|IS_LOCATED_IN
2305|446|IS_LOCATED_IN
2306|446|IS_LOCATED_IN
2307|446|IS_LOCATED_IN
2308|446|IS_LOCATED_IN
2309|446|IS_LOCATED_IN
2310|446|IS_LOCATED_IN
2311|446|IS_LOCATED_IN
2312|458|IS_LOCATED_IN
2313|458|IS_LOCATED_IN
2314|321|IS_LOCATED_IN
2315|449|IS_LOCATED_IN
2316|447|IS_LOCATED_IN
2317|358|IS_LOCATED_IN
2318|390|IS_LOCATED_IN
2319|467|IS_LOCATED_IN
2320|454|IS_LOCATED_IN
2321|349|IS_LOCATED_IN
2322|507|IS_LOCATED_IN
2323|499|IS_LOCATED_IN
2324|446|IS_LOCATED_IN
2325|446|IS_LOCATED_IN
2326|446|IS_LOCATED_IN
2327|446|IS_LOCATED_IN
2328|446|IS_LOCATED_IN
2329|446|IS_LOCATED_IN
2330|446|IS_LOCATED_IN
2331|458|IS_LOCATED_IN
2332|458|IS_LOCATED_IN
2333|458|IS_LOCATED_IN
2334|321|IS_LOCATED_IN
2335|321|IS_LOCATED_IN
2336|387|IS_LOCATED_IN
2337|387|IS_LOCATED_IN
2338|387|IS_LOCATED_IN
2339|384|IS_LOCATED_IN
2340|351|IS_LOCATED_IN
2341|310|IS_LOCATED_IN
2342|310|IS_LOCATED_IN
2343|317|IS_LOCATED_IN
2344|419|IS_LOCATED_IN
2345|494|IS_LOCATED_IN
2346|459|IS_LOCATED_IN
2347|459|IS_LOCATED_IN
2348|459|IS_LOCATED_IN
2349|459|IS_LOCATED_IN
2350|478|IS_LOCATED_IN
2351|498|IS_LOCATED_IN
2352|472|IS_LOCATED_IN
2353|376|IS_LOCATED_IN
2354|376|IS_LOCATED_IN
2355|490|IS_LOCATED_IN
2356|498|IS_LOCATED_IN
2357|498|IS_LOCATED_IN
2358|345|IS_LOCATED_IN
2359|398|IS_LOCATED_IN
2360|441|IS_LOCATED_IN
2361|450|IS_LOCATED_IN
2362|440|IS_LOCATED_IN
2363|497|IS_LOCATED_IN
2364|344|IS_LOCATED_IN
2365|344|IS_LOCATED_IN
2366|344|IS_LOCATED_IN
2367|423|IS_LOCATED_IN
2368|446|IS_LOCATED_IN
2369|446|IS_LOCATED_IN
2370|446|IS_LOCATED_IN
2371|458|IS_LOCATED_IN
2372|458|IS_LOCATED_IN
2373|458|IS_LOCATED_IN
2374|321|IS_LOCATED_IN
2375|411|IS_LOCATED_IN
2376|348|IS_LOCATED_IN
2377|387|IS_LOCATED_IN
2378|442|IS_LOCATED_IN
2379|433|IS_LOCATED_IN
2380|1060|IS_LOCATED_IN
2381|1060|IS_LOCATED_IN
2382|1060|IS_LOCATED_IN
2383|1060|IS_LOCATED_IN
2384|1060|IS_LOCATED_IN
2385|1060|IS_LOCATED_IN
2386|1061|IS_LOCATED_IN
2387|1064|IS_LOCATED_IN
2388|1067|IS_LOCATED_IN
2389|1067|IS_LOCATED_IN
2390|1065|IS_LOCATED_IN
2391|1060|IS_LOCATED_IN
2392|1060|IS_LOCATED_IN
2393|1060|IS_LOCATED_IN
2394|1060|IS_LOCATED_IN
2395|1060|IS_LOCATED_IN
2396|1060|IS_LOCATED_IN
2397|1060|IS_LOCATED_IN
2398|1060|IS_LOCATED_IN
2399|1060|IS_LOCATED_IN
2400|1069|IS_LOCATED_IN
2401|1069|IS_LOCATED_IN
2402|1062|IS_LOCATED_IN
2403|1063|IS_LOCATED_IN
2404|1068|IS_LOCATED_IN
2405|1068|IS_LOCATED_IN
2406|1066|IS_LOCATED_IN
2407|1060|IS_LOCATED_IN
2408|1060|IS_LOCATED_IN
2409|1060|IS_LOCATED_IN
2410|1060|IS_LOCATED_IN
2411|1069|IS_LOCATED_IN
2412|1065|IS_LOCATED_IN
2413|1060|IS_LOCATED_IN
2414|1060|IS_LOCATED_IN
2415|1060|IS_LOCATED_IN
2416|1069|IS_LOCATED_IN
2417|1061|IS_LOCATED_IN
2418|1066|IS_LOCATED_IN
2419|1064|IS_LOCATED_IN
2420|1063|IS_LOCATED_IN
2421|1062|IS_LOCATED_IN
2422|515|IS_LOCATED_IN
2423|515|IS_LOCATED_IN
2424|515|IS_LOCATED_IN
2425|515|IS_LOCATED_IN
2426|515|IS_LOCATED_IN
2427|515|IS_LOCATED_IN
2428|515|IS_LOCATED_IN
2429|515|IS_LOCATED_IN
2430|515|IS_LOCATED_IN
2431|515|IS_LOCATED_IN
2432|1079|IS_LOCATED_IN
2433|1074|IS_LOCATED_IN
2434|1076|IS_LOCATED_IN
2435|1074|IS_LOCATED_IN
2436|1073|IS_LOCATED_IN
2437|1078|IS_LOCATED_IN
2438|1077|IS_LOCATED_IN
2439|1071|IS_LOCATED_IN
2440|1075|IS_LOCATED_IN
2441|1072|IS_LOCATED_IN
2442|1070|IS_LOCATED_IN
2443|1070|IS_LOCATED_IN
2444|1070|IS_LOCATED_IN
2445|1070|IS_LOCATED_IN
2446|1070|IS_LOCATED_IN
2447|1084|IS_LOCATED_IN
2448|1087|IS_LOCATED_IN
2449|1087|IS_LOCATED_IN
2450|1087|IS_LOCATED_IN
2451|1089|IS_LOCATED_IN
2452|1080|IS_LOCATED_IN
2453|1086|IS_LOCATED_IN
2454|1082|IS_LOCATED_IN
2455|1082|IS_LOCATED_IN
2456|1082|IS_LOCATED_IN
2457|1082|IS_LOCATED_IN
2458|1082|IS_LOCATED_IN
2459|1082|IS_LOCATED_IN
2460|1082|IS_LOCATED_IN
2461|1082|IS_LOCATED_IN
2462|1080|IS_LOCATED_IN
2463|1081|IS_LOCATED_IN
2464|1087|IS_LOCATED_IN
2465|1080|IS_LOCATED_IN
2466|1085|IS_LOCATED_IN
2467|1082|IS_LOCATED_IN
2468|1082|IS_LOCATED_IN
2469|1082|IS_LOCATED_IN
2470|1083|IS_LOCATED_IN
2471|1088|IS_LOCATED_IN
2472|1086|IS_LOCATED_IN
2473|1082|IS_LOCATED_IN
2474|1082|IS_LOCATED_IN
2475|1082|IS_LOCATED_IN
2476|1082|IS_LOCATED_IN
2477|1082|IS_LOCATED_IN
2478|1082|IS_LOCATED_IN
2479|1087|IS_LOCATED_IN
2480|1087|IS_LOCATED_IN
2481|1089|IS_LOCATED_IN
2482|1088|IS_LOCATED_IN
2483|1090|IS_LOCATED_IN
2484|1098|IS_LOCATED_IN
2485|1090|IS_LOCATED_IN
2486|1090|IS_LOCATED_IN
2487|1096|IS_LOCATED_IN
2488|1099|IS_LOCATED_IN
2489|1093|IS_LOCATED_IN
2490|1095|IS_LOCATED_IN
2491|516|IS_LOCATED_IN
2492|516|IS_LOCATED_IN
2493|516|IS_LOCATED_IN
2494|516|IS_LOCATED_IN
2495|516|IS_LOCATED_IN
2496|516|IS_LOCATED_IN
2497|516|IS_LOCATED_IN
2498|516|IS_LOCATED_IN
2499|516|IS_LOCATED_IN
2500|516|IS_LOCATED_IN
2501|516|IS_LOCATED_IN
2502|516|IS_LOCATED_IN
2503|516|IS_LOCATED_IN
2504|516|IS_LOCATED_IN
2505|516|IS_LOCATED_IN
2506|516|IS_LOCATED_IN
2507|516|IS_LOCATED_IN
2508|1363|IS_LOCATED_IN
2509|516|IS_LOCATED_IN
2510|516|IS_LOCATED_IN
2511|516|IS_LOCATED_IN
2512|516|IS_LOCATED_IN
2513|517|IS_LOCATED_IN
2514|517|IS_LOCATED_IN
2515|517|IS_LOCATED_IN
2516|517|IS_LOCATED_IN
2517|517|IS_LOCATED_IN
2518|517|IS_LOCATED_IN
2519|1100|IS_LOCATED_IN
2520|1107|IS_LOCATED_IN
2521|1105|IS_LOCATED_IN
2522|1106|IS_LOCATED_IN
2523|1102|IS_LOCATED_IN
2524|1102|IS_LOCATED_IN
2525|1109|IS_LOCATED_IN
2526|1101|IS_LOCATED_IN
2527|1108|IS_LOCATED_IN
2528|1102|IS_LOCATED_IN
2529|1102|IS_LOCATED_IN
2530|1102|IS_LOCATED_IN
2531|1103|IS_LOCATED_IN
2532|1106|IS_LOCATED_IN
2533|1102|IS_LOCATED_IN
2534|1101|IS_LOCATED_IN
2535|1106|IS_LOCATED_IN
2536|1100|IS_LOCATED_IN
2537|1100|IS_LOCATED_IN
2538|1104|IS_LOCATED_IN
2539|1104|IS_LOCATED_IN
2540|1105|IS_LOCATED_IN
2541|772|IS_LOCATED_IN
2542|1102|IS_LOCATED_IN
2543|1102|IS_LOCATED_IN
2544|1102|IS_LOCATED_IN
2545|1102|IS_LOCATED_IN
2546|1102|IS_LOCATED_IN
2547|1100|IS_LOCATED_IN
2548|1102|IS_LOCATED_IN
2549|1102|IS_LOCATED_IN
2550|1102|IS_LOCATED_IN
2551|1102|IS_LOCATED_IN
2552|518|IS_LOCATED_IN
2553|518|IS_LOCATED_IN
2554|1115|IS_LOCATED_IN
2555|1115|IS_LOCATED_IN
2556|1115|IS_LOCATED_IN
2557|1024|IS_LOCATED_IN
2558|1024|IS_LOCATED_IN
2559|1024|IS_LOCATED_IN
2560|1024|IS_LOCATED_IN
2561|1024|IS_LOCATED_IN
2562|1024|IS_LOCATED_IN
2563|1024|IS_LOCATED_IN
2564|1024|IS_LOCATED_IN
2565|1114|IS_LOCATED_IN
2566|1110|IS_LOCATED_IN
2567|1117|IS_LOCATED_IN
2568|1112|IS_LOCATED_IN
2569|1112|IS_LOCATED_IN
2570|1112|IS_LOCATED_IN
2571|1111|IS_LOCATED_IN
2572|1114|IS_LOCATED_IN
2573|1118|IS_LOCATED_IN
2574|1113|IS_LOCATED_IN
2575|1024|IS_LOCATED_IN
2576|1118|IS_LOCATED_IN
2577|1118|IS_LOCATED_IN
2578|1118|IS_LOCATED_IN
2579|1118|IS_LOCATED_IN
2580|1113|IS_LOCATED_IN
2581|1422|IS_LOCATED_IN
2582|1117|IS_LOCATED_IN
2583|1118|IS_LOCATED_IN
2584|1118|IS_LOCATED_IN
2585|1116|IS_LOCATED_IN
2586|1116|IS_LOCATED_IN
2587|1110|IS_LOCATED_IN
2588|1117|IS_LOCATED_IN
2589|1111|IS_LOCATED_IN
2590|1422|IS_LOCATED_IN
2591|902|IS_LOCATED_IN
2592|1118|IS_LOCATED_IN
2593|1118|IS_LOCATED_IN
2594|1113|IS_LOCATED_IN
2595|1113|IS_LOCATED_IN
2596|1115|IS_LOCATED_IN
2597|1115|IS_LOCATED_IN
2598|1115|IS_LOCATED_IN
2599|1115|IS_LOCATED_IN
2600|1116|IS_LOCATED_IN
2601|1024|IS_LOCATED_IN
2602|1024|IS_LOCATED_IN
2603|1024|IS_LOCATED_IN
2604|1114|IS_LOCATED_IN
2605|1115|IS_LOCATED_IN
2606|1115|IS_LOCATED_IN
2607|1115|IS_LOCATED_IN
2608|1115|IS_LOCATED_IN
2609|1024|IS_LOCATED_IN
2610|1024|IS_LOCATED_IN
2611|1024|IS_LOCATED_IN
2612|1024|IS_LOCATED_IN
2613|1024|IS_LOCATED_IN
2614|1024|IS_LOCATED_IN
2615|1024|IS_LOCATED_IN
2616|1114|IS_LOCATED_IN
2617|1110|IS_LOCATED_IN
2618|1112|IS_LOCATED_IN
2619|1118|IS_LOCATED_IN
2620|1111|IS_LOCATED_IN
2621|1423|IS_LOCATED_IN
2622|1423|IS_LOCATED_IN
2623|1113|IS_LOCATED_IN
2624|1115|IS_LOCATED_IN
2625|1115|IS_LOCATED_IN
2626|1115|IS_LOCATED_IN
2627|1115|IS_LOCATED_IN
2628|1115|IS_LOCATED_IN
2629|1115|IS_LOCATED_IN
2630|1115|IS_LOCATED_IN
2631|1116|IS_LOCATED_IN
2632|1116|IS_LOCATED_IN
2633|1024|IS_LOCATED_IN
2634|1114|IS_LOCATED_IN
2635|519|IS_LOCATED_IN
2636|519|IS_LOCATED_IN
2637|519|IS_LOCATED_IN
2638|519|IS_LOCATED_IN
2639|519|IS_LOCATED_IN
2640|519|IS_LOCATED_IN
2641|519|IS_LOCATED_IN
2642|519|IS_LOCATED_IN
2643|519|IS_LOCATED_IN
2644|1125|IS_LOCATED_IN
2645|1125|IS_LOCATED_IN
2646|1125|IS_LOCATED_IN
2647|1125|IS_LOCATED_IN
2648|1125|IS_LOCATED_IN
2649|1121|IS_LOCATED_IN
2650|1125|IS_LOCATED_IN
2651|1125|IS_LOCATED_IN
2652|1125|IS_LOCATED_IN
2653|1125|IS_LOCATED_IN
2654|1124|IS_LOCATED_IN
2655|1125|IS_LOCATED_IN
2656|1125|IS_LOCATED_IN
2657|1125|IS_LOCATED_IN
2658|1123|IS_LOCATED_IN
2659|1123|IS_LOCATED_IN
2660|1121|IS_LOCATED_IN
2661|1122|IS_LOCATED_IN
2662|1126|IS_LOCATED_IN
2663|1127|IS_LOCATED_IN
2664|1128|IS_LOCATED_IN
2665|1120|IS_LOCATED_IN
2666|1119|IS_LOCATED_IN
2667|1125|IS_LOCATED_IN
2668|1125|IS_LOCATED_IN
2669|1125|IS_LOCATED_IN
2670|1125|IS_LOCATED_IN
2671|1125|IS_LOCATED_IN
2672|1121|IS_LOCATED_IN
2673|1122|IS_LOCATED_IN
2674|520|IS_LOCATED_IN
2675|520|IS_LOCATED_IN
2676|520|IS_LOCATED_IN
2677|1363|IS_LOCATED_IN
2678|520|IS_LOCATED_IN
2679|520|IS_LOCATED_IN
2680|520|IS_LOCATED_IN
2681|520|IS_LOCATED_IN
2682|520|IS_LOCATED_IN
2683|1363|IS_LOCATED_IN
2684|1363|IS_LOCATED_IN
2685|520|IS_LOCATED_IN
2686|520|IS_LOCATED_IN
2687|520|IS_LOCATED_IN
2688|520|IS_LOCATED_IN
2689|520|IS_LOCATED_IN
2690|1130|IS_LOCATED_IN
2691|1130|IS_LOCATED_IN
2692|1130|IS_LOCATED_IN
2693|1130|IS_LOCATED_IN
2694|1130|IS_LOCATED_IN
2695|1130|IS_LOCATED_IN
2696|1134|IS_LOCATED_IN
2697|1134|IS_LOCATED_IN
2698|1133|IS_LOCATED_IN
2699|1132|IS_LOCATED_IN
2700|1132|IS_LOCATED_IN
2701|1132|IS_LOCATED_IN
2702|1137|IS_LOCATED_IN
2703|1137|IS_LOCATED_IN
2704|1130|IS_LOCATED_IN
2705|1130|IS_LOCATED_IN
2706|1130|IS_LOCATED_IN
2707|1130|IS_LOCATED_IN
2708|1134|IS_LOCATED_IN
2709|997|IS_LOCATED_IN
2710|1131|IS_LOCATED_IN
2711|1131|IS_LOCATED_IN
2712|1136|IS_LOCATED_IN
2713|1002|IS_LOCATED_IN
2714|1002|IS_LOCATED_IN
2715|1002|IS_LOCATED_IN
2716|1002|IS_LOCATED_IN
2717|1002|IS_LOCATED_IN
2718|1002|IS_LOCATED_IN
2719|1002|IS_LOCATED_IN
2720|1002|IS_LOCATED_IN
2721|133|IS_LOCATED_IN
2722|1136|IS_LOCATED_IN
2723|1135|IS_LOCATED_IN
2724|1135|IS_LOCATED_IN
2725|1129|IS_LOCATED_IN
2726|1129|IS_LOCATED_IN
2727|1129|IS_LOCATED_IN
2728|1129|IS_LOCATED_IN
2729|1129|IS_LOCATED_IN
2730|1129|IS_LOCATED_IN
2731|1135|IS_LOCATED_IN
2732|997|IS_LOCATED_IN
2733|1003|IS_LOCATED_IN
2734|1129|IS_LOCATED_IN
2735|1129|IS_LOCATED_IN
2736|1007|IS_LOCATED_IN
2737|1130|IS_LOCATED_IN
2738|1134|IS_LOCATED_IN
2739|1002|IS_LOCATED_IN
2740|1131|IS_LOCATED_IN
2741|1009|IS_LOCATED_IN
2742|1136|IS_LOCATED_IN
2743|1136|IS_LOCATED_IN
2744|1136|IS_LOCATED_IN
2745|1002|IS_LOCATED_IN
2746|1002|IS_LOCATED_IN
2747|1002|IS_LOCATED_IN
2748|1002|IS_LOCATED_IN
2749|1002|IS_LOCATED_IN
2750|1002|IS_LOCATED_IN
2751|1002|IS_LOCATED_IN
2752|1002|IS_LOCATED_IN
2753|1002|IS_LOCATED_IN
2754|1002|IS_LOCATED_IN
2755|1002|IS_LOCATED_IN
2756|1002|IS_LOCATED_IN
2757|1130|IS_LOCATED_IN
2758|1130|IS_LOCATED_IN
2759|1130|IS_LOCATED_IN
2760|1176|IS_LOCATED_IN
2761|1134|IS_LOCATED_IN
2762|1135|IS_LOCATED_IN
2763|997|IS_LOCATED_IN
2764|997|IS_LOCATED_IN
2765|1002|IS_LOCATED_IN
2766|1002|IS_LOCATED_IN
2767|1002|IS_LOCATED_IN
2768|1002|IS_LOCATED_IN
2769|1002|IS_LOCATED_IN
2770|1002|IS_LOCATED_IN
2771|1002|IS_LOCATED_IN
2772|1002|IS_LOCATED_IN
2773|1002|IS_LOCATED_IN
2774|1002|IS_LOCATED_IN
2775|1002|IS_LOCATED_IN
2776|1002|IS_LOCATED_IN
2777|1002|IS_LOCATED_IN
2778|1002|IS_LOCATED_IN
2779|1133|IS_LOCATED_IN
2780|1006|IS_LOCATED_IN
2781|1132|IS_LOCATED_IN
2782|1132|IS_LOCATED_IN
2783|1132|IS_LOCATED_IN
2784|1137|IS_LOCATED_IN
2785|1132|IS_LOCATED_IN
2786|1137|IS_LOCATED_IN
2787|1133|IS_LOCATED_IN
2788|1132|IS_LOCATED_IN
2789|1132|IS_LOCATED_IN
2790|1132|IS_LOCATED_IN
2791|609|IS_LOCATED_IN
2792|1137|IS_LOCATED_IN
2793|1131|IS_LOCATED_IN
2794|1131|IS_LOCATED_IN
2795|1136|IS_LOCATED_IN
2796|1136|IS_LOCATED_IN
2797|1136|IS_LOCATED_IN
2798|1136|IS_LOCATED_IN
2799|1002|IS_LOCATED_IN
2800|1002|IS_LOCATED_IN
2801|1002|IS_LOCATED_IN
2802|1002|IS_LOCATED_IN
2803|1002|IS_LOCATED_IN
2804|1002|IS_LOCATED_IN
2805|1002|IS_LOCATED_IN
2806|1002|IS_LOCATED_IN
2807|1002|IS_LOCATED_IN
2808|1002|IS_LOCATED_IN
2809|1002|IS_LOCATED_IN
2810|1133|IS_LOCATED_IN
2811|1135|IS_LOCATED_IN
2812|1135|IS_LOCATED_IN
2813|1135|IS_LOCATED_IN
2814|1129|IS_LOCATED_IN
2815|1129|IS_LOCATED_IN
2816|1129|IS_LOCATED_IN
2817|1129|IS_LOCATED_IN
2818|1133|IS_LOCATED_IN
2819|1132|IS_LOCATED_IN
2820|1132|IS_LOCATED_IN
2821|1132|IS_LOCATED_IN
2822|1137|IS_LOCATED_IN
2823|1137|IS_LOCATED_IN
2824|1137|IS_LOCATED_IN
2825|1002|IS_LOCATED_IN
2826|1002|IS_LOCATED_IN
2827|620|IS_LOCATED_IN
2828|602|IS_LOCATED_IN
2829|626|IS_LOCATED_IN
2830|610|IS_LOCATED_IN
2831|606|IS_LOCATED_IN
2832|629|IS_LOCATED_IN
2833|623|IS_LOCATED_IN
2834|618|IS_LOCATED_IN
2835|618|IS_LOCATED_IN
2836|628|IS_LOCATED_IN
2837|627|IS_LOCATED_IN
2838|603|IS_LOCATED_IN
2839|604|IS_LOCATED_IN
2840|622|IS_LOCATED_IN
2841|622|IS_LOCATED_IN
2842|622|IS_LOCATED_IN
2843|622|IS_LOCATED_IN
2844|631|IS_LOCATED_IN
2845|597|IS_LOCATED_IN
2846|601|IS_LOCATED_IN
2847|596|IS_LOCATED_IN
2848|595|IS_LOCATED_IN
2849|600|IS_LOCATED_IN
2850|613|IS_LOCATED_IN
2851|615|IS_LOCATED_IN
2852|615|IS_LOCATED_IN
2853|616|IS_LOCATED_IN
2854|619|IS_LOCATED_IN
2855|599|IS_LOCATED_IN
2856|608|IS_LOCATED_IN
2857|608|IS_LOCATED_IN
2858|608|IS_LOCATED_IN
2859|608|IS_LOCATED_IN
2860|608|IS_LOCATED_IN
2861|608|IS_LOCATED_IN
2862|611|IS_LOCATED_IN
