id:ID(ORGANISATION_ID)|type:string|name:string|url:string|:LABEL
1676|"university"|"Heinz_College_Australia"|"http://dbpedia.org/resource/Heinz_College_Australia"|Organisation
1677|"university"|"Tabor_College_Australia"|"http://dbpedia.org/resource/Tabor_College_Australia"|Organisation
1678|"university"|"Australian_College_of_Natural_Medicine"|"http://dbpedia.org/resource/Australian_College_of_Natural_Medicine"|Organisation
1679|"university"|"Adelaide_College_of_Divinity"|"http://dbpedia.org/resource/Adelaide_College_of_Divinity"|Organisation
1680|"university"|"University_of_Sydney_School_of_Chemistry"|"http://dbpedia.org/resource/University_of_Sydney_School_of_Chemistry"|Organisation
1681|"university"|"University_of_Sydney_School_of_Psychology"|"http://dbpedia.org/resource/University_of_Sydney_School_of_Psychology"|Organisation
1682|"university"|"University_of_Sydney_School_of_Geosciences"|"http://dbpedia.org/resource/University_of_Sydney_School_of_Geosciences"|Organisation
1683|"university"|"University_of_Sydney_Faculty_of_Agriculture_and_Environment"|"http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Agriculture_and_Environment"|Organisation
1684|"university"|"University_of_Sydney_Business_School"|"http://dbpedia.org/resource/University_of_Sydney_Business_School"|Organisation
1685|"university"|"University_of_Sydney_Unit_for_the_History_and_Philosophy_of_Science"|"http://dbpedia.org/resource/University_of_Sydney_Unit_for_the_History_and_Philosophy_of_Science"|Organisation
1686|"university"|"JMC_Academy"|"http://dbpedia.org/resource/JMC_Academy"|Organisation
1687|"university"|"University_of_Sydney_Faculty_of_Science"|"http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Science"|Organisation
1688|"university"|"University_of_Sydney_School_of_Biological_Sciences"|"http://dbpedia.org/resource/University_of_Sydney_School_of_Biological_Sciences"|Organisation
1689|"university"|"University_of_Sydney_Faculty_of_Health_Sciences"|"http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Health_Sciences"|Organisation
1690|"university"|"University_of_Sydney_Faculty_of_Education_and_Social_Work"|"http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Education_and_Social_Work"|Organisation
1691|"university"|"Sydney_Nursing_School"|"http://dbpedia.org/resource/Sydney_Nursing_School"|Organisation
1692|"university"|"Centre_for_Values,_Ethics_and_the_Law_in_Medicine"|"http://dbpedia.org/resource/Centre_for_Values,_Ethics_and_the_Law_in_Medicine"|Organisation
1693|"university"|"Sydney_Bioethics_Program"|"http://dbpedia.org/resource/Sydney_Bioethics_Program"|Organisation
1694|"university"|"University_of_Sydney_Faculty_of_Arts_and_Social_Sciences"|"http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Arts_and_Social_Sciences"|Organisation
1695|"university"|"University_of_Sydney_Faculty_of_Engineering_and_Information_Technologies"|"http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Engineering_and_Information_Technologies"|Organisation
1696|"university"|"University_of_Canberra"|"http://dbpedia.org/resource/University_of_Canberra"|Organisation
1697|"university"|"ANU_College_of_Physical_&_Mathematical_Sciences"|"http://dbpedia.org/resource/ANU_College_of_Physical_&_Mathematical_Sciences"|Organisation
1698|"university"|"Australian_National_University_Medical_School"|"http://dbpedia.org/resource/Australian_National_University_Medical_School"|Organisation
1699|"university"|"UQ_Business_School"|"http://dbpedia.org/resource/UQ_Business_School"|Organisation
1700|"university"|"Queensland_University_of_Technology"|"http://dbpedia.org/resource/Queensland_University_of_Technology"|Organisation
1701|"university"|"Shafston_College"|"http://dbpedia.org/resource/Shafston_College"|Organisation
1702|"university"|"Deakin_University_School_of_Medicine"|"http://dbpedia.org/resource/Deakin_University_School_of_Medicine"|Organisation
1703|"university"|"Gordon_Institute_of_TAFE"|"http://dbpedia.org/resource/Gordon_Institute_of_TAFE"|Organisation
1704|"university"|"Australian_School_of_Business"|"http://dbpedia.org/resource/Australian_School_of_Business"|Organisation
1705|"university"|"Australian_School_of_Advanced_Medicine"|"http://dbpedia.org/resource/Australian_School_of_Advanced_Medicine"|Organisation
1706|"university"|"Macquarie_University_Faculty_of_Science"|"http://dbpedia.org/resource/Macquarie_University_Faculty_of_Science"|Organisation
1707|"university"|"University_of_Western_Sydney"|"http://dbpedia.org/resource/University_of_Western_Sydney"|Organisation
1708|"university"|"Centenary_Institute"|"http://dbpedia.org/resource/Centenary_Institute"|Organisation
1709|"university"|"International_College_of_Management"|"http://dbpedia.org/resource/International_College_of_Management"|Organisation
1710|"university"|"Sydney_Medical_School"|"http://dbpedia.org/resource/Sydney_Medical_School"|Organisation
1711|"university"|"Macquarie_University_Department_of_Chemistry_&_Biomolecular_Sciences"|"http://dbpedia.org/resource/Macquarie_University_Department_of_Chemistry_&_Biomolecular_Sciences"|Organisation
1712|"university"|"Sydney_Conservatorium_of_Music"|"http://dbpedia.org/resource/Sydney_Conservatorium_of_Music"|Organisation
1713|"university"|"Macquarie_Graduate_School_of_Management"|"http://dbpedia.org/resource/Macquarie_Graduate_School_of_Management"|Organisation
1714|"university"|"Wesley_Institute"|"http://dbpedia.org/resource/Wesley_Institute"|Organisation
1715|"university"|"Melbourne_Business_School"|"http://dbpedia.org/resource/Melbourne_Business_School"|Organisation
1716|"university"|"Emily_McPherson_College_of_Domestic_Economy"|"http://dbpedia.org/resource/Emily_McPherson_College_of_Domestic_Economy"|Organisation
1717|"university"|"Swinburne_University_of_Technology"|"http://dbpedia.org/resource/Swinburne_University_of_Technology"|Organisation
1718|"university"|"Melbourne_Institute_of_Technology"|"http://dbpedia.org/resource/Melbourne_Institute_of_Technology"|Organisation
1719|"university"|"Graduate_School_of_Humanities_and_Social_Sciences,_University_of_Melbourne"|"http://dbpedia.org/resource/Graduate_School_of_Humanities_and_Social_Sciences,_University_of_Melbourne"|Organisation
1720|"university"|"University_of_Melbourne"|"http://dbpedia.org/resource/University_of_Melbourne"|Organisation
1721|"university"|"Graduate_School_of_Humanities_and_Social_Sciences,_University_of_Melbourne"|"http://dbpedia.org/resource/Graduate_School_of_Humanities_and_Social_Sciences,_University_of_Melbourne"|Organisation
1722|"university"|"Sydney_College_of_the_Arts"|"http://dbpedia.org/resource/Sydney_College_of_the_Arts"|Organisation
1723|"university"|"Griffith_Law_School"|"http://dbpedia.org/resource/Griffith_Law_School"|Organisation
1724|"university"|"RMIT_University"|"http://dbpedia.org/resource/RMIT_University"|Organisation
1725|"university"|"Melbourne_School_of_Theology"|"http://dbpedia.org/resource/Melbourne_School_of_Theology"|Organisation
1726|"university"|"Australian_College_of_Natural_Medicine"|"http://dbpedia.org/resource/Australian_College_of_Natural_Medicine"|Organisation
1727|"university"|"Deakin_University"|"http://dbpedia.org/resource/Deakin_University"|Organisation
1728|"university"|"MCD_University_of_Divinity"|"http://dbpedia.org/resource/MCD_University_of_Divinity"|Organisation
1729|"university"|"Perth_Bible_College"|"http://dbpedia.org/resource/Perth_Bible_College"|Organisation
1730|"university"|"Monash_University,_Parkville_campus"|"http://dbpedia.org/resource/Monash_University,_Parkville_campus"|Organisation
1731|"university"|"Campion_College"|"http://dbpedia.org/resource/Campion_College"|Organisation
1732|"university"|"Australian_College_of_Optometry"|"http://dbpedia.org/resource/Australian_College_of_Optometry"|Organisation
1733|"university"|"Australian_Catholic_University"|"http://dbpedia.org/resource/Australian_Catholic_University"|Organisation
1734|"university"|"Queensland_Institute_of_Business_and_Technology"|"http://dbpedia.org/resource/Queensland_Institute_of_Business_and_Technology"|Organisation
1735|"university"|"University_of_South_Australia"|"http://dbpedia.org/resource/University_of_South_Australia"|Organisation
1736|"university"|"University_of_Sydney_Faculty_of_Architecture,_Design_and_Planning"|"http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Architecture,_Design_and_Planning"|Organisation
1737|"university"|"University_of_Sydney_Faculty_of_Pharmacy"|"http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Pharmacy"|Organisation
1738|"university"|"University_of_Sydney_Faculty_of_Dentistry"|"http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Dentistry"|Organisation
1739|"university"|"University_of_Sydney_School_of_Mathematics_and_Statistics"|"http://dbpedia.org/resource/University_of_Sydney_School_of_Mathematics_and_Statistics"|Organisation
1740|"university"|"University_of_Sydney_School_of_Physics"|"http://dbpedia.org/resource/University_of_Sydney_School_of_Physics"|Organisation
1741|"university"|"Charles_Sturt_University_Study_Centres"|"http://dbpedia.org/resource/Charles_Sturt_University_Study_Centres"|Organisation
1742|"university"|"University_of_Sydney_Faculty_of_Architecture,_Design_and_Planning"|"http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Architecture,_Design_and_Planning"|Organisation
1743|"university"|"University_of_Sydney_Faculty_of_Pharmacy"|"http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Pharmacy"|Organisation
1744|"university"|"University_of_Sydney_Faculty_of_Dentistry"|"http://dbpedia.org/resource/University_of_Sydney_Faculty_of_Dentistry"|Organisation
1745|"university"|"University_of_Sydney_School_of_Mathematics_and_Statistics"|"http://dbpedia.org/resource/University_of_Sydney_School_of_Mathematics_and_Statistics"|Organisation
1746|"university"|"University_of_Sydney_School_of_Physics"|"http://dbpedia.org/resource/University_of_Sydney_School_of_Physics"|Organisation
1747|"university"|"Australian_National_Centre_for_the_Public_Awareness_of_Science"|"http://dbpedia.org/resource/Australian_National_Centre_for_the_Public_Awareness_of_Science"|Organisation
1748|"university"|"Australian_Defence_Force_Academy"|"http://dbpedia.org/resource/Australian_Defence_Force_Academy"|Organisation
1749|"university"|"ANU_College_of_Law"|"http://dbpedia.org/resource/ANU_College_of_Law"|Organisation
1750|"university"|"Brisbane_North_Institute_of_TAFE"|"http://dbpedia.org/resource/Brisbane_North_Institute_of_TAFE"|Organisation
1751|"university"|"UNSW_School_of_Photovoltaic_and_Renewable_Energy_Engineering"|"http://dbpedia.org/resource/UNSW_School_of_Photovoltaic_and_Renewable_Energy_Engineering"|Organisation
1752|"university"|"Australian_Film,_Television_and_Radio_School"|"http://dbpedia.org/resource/Australian_Film,_Television_and_Radio_School"|Organisation
1753|"university"|"Hillsong_International_Leadership_College"|"http://dbpedia.org/resource/Hillsong_International_Leadership_College"|Organisation
1754|"university"|"Macquarie_University_Faculty_of_Arts"|"http://dbpedia.org/resource/Macquarie_University_Faculty_of_Arts"|Organisation
1755|"university"|"Macquarie_Law_School"|"http://dbpedia.org/resource/Macquarie_Law_School"|Organisation
1756|"university"|"Open_Universities_Australia"|"http://dbpedia.org/resource/Open_Universities_Australia"|Organisation
1757|"university"|"Working_Men's_College_of_Melbourne"|"http://dbpedia.org/resource/Working_Men's_College_of_Melbourne"|Organisation
1758|"university"|"Ridley_Melbourne_–_Mission_&_Ministry_College"|"http://dbpedia.org/resource/Ridley_Melbourne_–_Mission_&_Ministry_College"|Organisation
1759|"university"|"Northern_Melbourne_Institute_of_TAFE"|"http://dbpedia.org/resource/Northern_Melbourne_Institute_of_TAFE"|Organisation
1760|"university"|"Presbyterian_Theological_College"|"http://dbpedia.org/resource/Presbyterian_Theological_College"|Organisation
1761|"university"|"St_Norbert_College"|"http://dbpedia.org/resource/St_Norbert_College"|Organisation
1762|"university"|"Trinity_Theological_College,_Perth"|"http://dbpedia.org/resource/Trinity_Theological_College,_Perth"|Organisation
1763|"university"|"Perth_Institute_of_Business_and_Technology"|"http://dbpedia.org/resource/Perth_Institute_of_Business_and_Technology"|Organisation
1764|"university"|"Sigmund_Freud_University_Vienna"|"http://dbpedia.org/resource/Sigmund_Freud_University_Vienna"|Organisation
1765|"university"|"University_of_Vienna"|"http://dbpedia.org/resource/University_of_Vienna"|Organisation
1766|"university"|"PEF_Private_University_of_Management_Vienna"|"http://dbpedia.org/resource/PEF_Private_University_of_Management_Vienna"|Organisation
1767|"university"|"Sigmund_Freud_University_Vienna"|"http://dbpedia.org/resource/Sigmund_Freud_University_Vienna"|Organisation
1768|"university"|"University_of_Applied_Sciences_Technikum_Wien"|"http://dbpedia.org/resource/University_of_Applied_Sciences_Technikum_Wien"|Organisation
1769|"university"|"MODUL_University_Vienna"|"http://dbpedia.org/resource/MODUL_University_Vienna"|Organisation
1770|"university"|"Lauder_Business_School"|"http://dbpedia.org/resource/Lauder_Business_School"|Organisation
1771|"university"|"Vienna_University_of_Technology"|"http://dbpedia.org/resource/Vienna_University_of_Technology"|Organisation
1772|"university"|"Webster_University_Vienna"|"http://dbpedia.org/resource/Webster_University_Vienna"|Organisation
1773|"university"|"Filmacademy_Vienna"|"http://dbpedia.org/resource/Filmacademy_Vienna"|Organisation
1774|"university"|"Vienna_University_of_Economics_and_Business"|"http://dbpedia.org/resource/Vienna_University_of_Economics_and_Business"|Organisation
1775|"university"|"Academy_of_Fine_Arts_Vienna"|"http://dbpedia.org/resource/Academy_of_Fine_Arts_Vienna"|Organisation
1776|"university"|"University_of_Applied_Arts_Vienna"|"http://dbpedia.org/resource/University_of_Applied_Arts_Vienna"|Organisation
1777|"university"|"Medical_University_of_Vienna"|"http://dbpedia.org/resource/Medical_University_of_Vienna"|Organisation
1778|"university"|"IMADEC_University"|"http://dbpedia.org/resource/IMADEC_University"|Organisation
1779|"university"|"Diplomatic_Academy_of_Vienna"|"http://dbpedia.org/resource/Diplomatic_Academy_of_Vienna"|Organisation
1780|"university"|"Khazar_University_School_of_Humanities_and_Social_Sciences"|"http://dbpedia.org/resource/Khazar_University_School_of_Humanities_and_Social_Sciences"|Organisation
1781|"university"|"Dunya_School"|"http://dbpedia.org/resource/Dunya_School"|Organisation
1782|"university"|"Azerbaijan_State_University_of_Culture_and_Arts"|"http://dbpedia.org/resource/Azerbaijan_State_University_of_Culture_and_Arts"|Organisation
1783|"university"|"Azerbaijan_Medical_University"|"http://dbpedia.org/resource/Azerbaijan_Medical_University"|Organisation
1784|"university"|"The_School_of_Education,_Khazar_University"|"http://dbpedia.org/resource/The_School_of_Education,_Khazar_University"|Organisation
1785|"university"|"Azerbaijan_State_Marine_Academy"|"http://dbpedia.org/resource/Azerbaijan_State_Marine_Academy"|Organisation
1786|"university"|"Azerbaijan_International_University"|"http://dbpedia.org/resource/Azerbaijan_International_University"|Organisation
1787|"university"|"The_School_of_Economics_and_Management,_Khazar_University"|"http://dbpedia.org/resource/The_School_of_Economics_and_Management,_Khazar_University"|Organisation
1788|"university"|"Khazar_University"|"http://dbpedia.org/resource/Khazar_University"|Organisation
1789|"university"|"Baku_Polytechnicum"|"http://dbpedia.org/resource/Baku_Polytechnicum"|Organisation
1790|"university"|"Azerbaijan_University_of_Languages"|"http://dbpedia.org/resource/Azerbaijan_University_of_Languages"|Organisation
1791|"university"|"Azerbaijan_Diplomatic_Academy"|"http://dbpedia.org/resource/Azerbaijan_Diplomatic_Academy"|Organisation
1792|"university"|"Western_University"|"http://dbpedia.org/resource/Western_University"|Organisation
1793|"university"|"Baku_Academy_of_Music"|"http://dbpedia.org/resource/Baku_Academy_of_Music"|Organisation
1794|"university"|"Azerbaijan_State_Economic_University"|"http://dbpedia.org/resource/Azerbaijan_State_Economic_University"|Organisation
1795|"university"|"Jamshid_Nakhichevanski_Military_Lyceum"|"http://dbpedia.org/resource/Jamshid_Nakhichevanski_Military_Lyceum"|Organisation
1796|"university"|"Academy_of_Public_Administration"|"http://dbpedia.org/resource/Academy_of_Public_Administration"|Organisation
1797|"university"|"Baku_State_University"|"http://dbpedia.org/resource/Baku_State_University"|Organisation
1798|"university"|"Azerbaijan_Architecture_and_Construction_University"|"http://dbpedia.org/resource/Azerbaijan_Architecture_and_Construction_University"|Organisation
1799|"university"|"Azerbaijan_Technical_University"|"http://dbpedia.org/resource/Azerbaijan_Technical_University"|Organisation
1800|"university"|"Academy_of_Public_Administration"|"http://dbpedia.org/resource/Academy_of_Public_Administration"|Organisation
1801|"university"|"Vitebsk_State_Technological_University"|"http://dbpedia.org/resource/Vitebsk_State_Technological_University"|Organisation
1802|"university"|"Belarusian_State_University_of_Informatics_and_Radioelectronics"|"http://dbpedia.org/resource/Belarusian_State_University_of_Informatics_and_Radioelectronics"|Organisation
1803|"university"|"Belarusian_National_Technical_University"|"http://dbpedia.org/resource/Belarusian_National_Technical_University"|Organisation
1804|"university"|"Hrodna_State_University"|"http://dbpedia.org/resource/Hrodna_State_University"|Organisation
1805|"university"|"Mogilev_State_A.Kuleshov_University"|"http://dbpedia.org/resource/Mogilev_State_A.Kuleshov_University"|Organisation
1806|"university"|"International_Sakharov_Environmental_University"|"http://dbpedia.org/resource/International_Sakharov_Environmental_University"|Organisation
1807|"university"|"Université_libre_de_Bruxelles"|"http://dbpedia.org/resource/Université_libre_de_Bruxelles"|Organisation
1808|"university"|"Facultés_universitaires_Saint-Louis"|"http://dbpedia.org/resource/Facultés_universitaires_Saint-Louis"|Organisation
1809|"university"|"Brussels_School_of_International_Studies"|"http://dbpedia.org/resource/Brussels_School_of_International_Studies"|Organisation
1810|"university"|"Erasmushogeschool_Brussel"|"http://dbpedia.org/resource/Erasmushogeschool_Brussel"|Organisation
1811|"university"|"Faculty_of_Theology,_Catholic_University_of_Leuven"|"http://dbpedia.org/resource/Faculty_of_Theology,_Catholic_University_of_Leuven"|Organisation
1812|"university"|"University_of_Liège"|"http://dbpedia.org/resource/University_of_Liège"|Organisation
1813|"university"|"University_of_Kent"|"http://dbpedia.org/resource/University_of_Kent"|Organisation
1814|"university"|"Université_catholique_de_Louvain"|"http://dbpedia.org/resource/Université_catholique_de_Louvain"|Organisation
1815|"university"|"University_of_Kent"|"http://dbpedia.org/resource/University_of_Kent"|Organisation
1816|"university"|"Sint-Lucas_School_of_Architecture"|"http://dbpedia.org/resource/Sint-Lucas_School_of_Architecture"|Organisation
1817|"university"|"Royal_Military_Academy"|"http://dbpedia.org/resource/Royal_Military_Academy"|Organisation
1818|"university"|"Vesalius_College"|"http://dbpedia.org/resource/Vesalius_College"|Organisation
1819|"university"|"University_of_Kent"|"http://dbpedia.org/resource/University_of_Kent"|Organisation
1820|"university"|"University_of_Kent"|"http://dbpedia.org/resource/University_of_Kent"|Organisation
1821|"university"|"Katholieke_Universiteit_Leuven"|"http://dbpedia.org/resource/Katholieke_Universiteit_Leuven"|Organisation
1822|"university"|"University_of_Kent"|"http://dbpedia.org/resource/University_of_Kent"|Organisation
1823|"university"|"Antwerp_Management_School"|"http://dbpedia.org/resource/Antwerp_Management_School"|Organisation
1824|"university"|"Hogeschool_Gent"|"http://dbpedia.org/resource/Hogeschool_Gent"|Organisation
1825|"university"|"Sabena_Flight_Academy"|"http://dbpedia.org/resource/Sabena_Flight_Academy"|Organisation
1826|"university"|"Lessius_Hogeschool"|"http://dbpedia.org/resource/Lessius_Hogeschool"|Organisation
1827|"university"|"Sabena_Flight_Academy"|"http://dbpedia.org/resource/Sabena_Flight_Academy"|Organisation
1828|"university"|"Sabena_Flight_Academy"|"http://dbpedia.org/resource/Sabena_Flight_Academy"|Organisation
1829|"university"|"Centre_Européen_de_Recherches_Internationales_et_Stratégiques"|"http://dbpedia.org/resource/Centre_Européen_de_Recherches_Internationales_et_Stratégiques"|Organisation
1830|"university"|"Hogeschool-Universiteit_Brussel"|"http://dbpedia.org/resource/Hogeschool-Universiteit_Brussel"|Organisation
1831|"university"|"Evangelical_Theological_Faculty"|"http://dbpedia.org/resource/Evangelical_Theological_Faculty"|Organisation
1832|"university"|"Vlerick_Leuven_Gent_Management_School"|"http://dbpedia.org/resource/Vlerick_Leuven_Gent_Management_School"|Organisation
1833|"university"|"Fiscale_Hogeschool"|"http://dbpedia.org/resource/Fiscale_Hogeschool"|Organisation
1834|"university"|"Vrije_Universiteit_Brussel"|"http://dbpedia.org/resource/Vrije_Universiteit_Brussel"|Organisation
1835|"university"|"Boston_University_Brussels"|"http://dbpedia.org/resource/Boston_University_Brussels"|Organisation
1836|"university"|"Institute_of_Tropical_Medicine_Antwerp"|"http://dbpedia.org/resource/Institute_of_Tropical_Medicine_Antwerp"|Organisation
1837|"university"|"Unidad_Académica_Campesina-Carmen_Pampa"|"http://dbpedia.org/resource/Unidad_Académica_Campesina-Carmen_Pampa"|Organisation
1838|"university"|"University_of_Saint_Francis_Xavier"|"http://dbpedia.org/resource/University_of_Saint_Francis_Xavier"|Organisation
1839|"university"|"American_University_in_Bosnia_and_Herzegovina"|"http://dbpedia.org/resource/American_University_in_Bosnia_and_Herzegovina"|Organisation
1840|"university"|"Sarajevo_School_of_Science_and_Technology"|"http://dbpedia.org/resource/Sarajevo_School_of_Science_and_Technology"|Organisation
1841|"university"|"International_Burch_University"|"http://dbpedia.org/resource/International_Burch_University"|Organisation
1842|"university"|"International_University_of_Sarajevo"|"http://dbpedia.org/resource/International_University_of_Sarajevo"|Organisation
1843|"university"|"Academy_of_Performing_Arts_in_Sarajevo"|"http://dbpedia.org/resource/Academy_of_Performing_Arts_in_Sarajevo"|Organisation
1844|"university"|"University_of_Sarajevo"|"http://dbpedia.org/resource/University_of_Sarajevo"|Organisation
1845|"university"|"School_of_Economics_and_Business_Sarajevo"|"http://dbpedia.org/resource/School_of_Economics_and_Business_Sarajevo"|Organisation
1846|"university"|"Sarajevo_Law_School"|"http://dbpedia.org/resource/Sarajevo_Law_School"|Organisation
1847|"university"|"Sarajevo_Graduate_School_of_Business"|"http://dbpedia.org/resource/Sarajevo_Graduate_School_of_Business"|Organisation
1848|"university"|"Sarajevo_Music_Academy"|"http://dbpedia.org/resource/Sarajevo_Music_Academy"|Organisation
1849|"university"|"Law_School_of_Fluminense_Federal_University"|"http://dbpedia.org/resource/Law_School_of_Fluminense_Federal_University"|Organisation
1850|"university"|"Fluminense_Federal_University"|"http://dbpedia.org/resource/Fluminense_Federal_University"|Organisation
1851|"university"|"Rio_de_Janeiro_State_University"|"http://dbpedia.org/resource/Rio_de_Janeiro_State_University"|Organisation
1852|"university"|"Universidade_de_Pernambuco"|"http://dbpedia.org/resource/Universidade_de_Pernambuco"|Organisation
1853|"university"|"University_of_the_State_of_Amazonas"|"http://dbpedia.org/resource/University_of_the_State_of_Amazonas"|Organisation
1854|"university"|"Federal_University_of_Amazonas"|"http://dbpedia.org/resource/Federal_University_of_Amazonas"|Organisation
1855|"university"|"PPGMAp"|"http://dbpedia.org/resource/PPGMAp"|Organisation
1856|"university"|"Instituto_Superior_de_Tecnologia_em_Ciências_da_Computação_do_Rio_de_Janeiro"|"http://dbpedia.org/resource/Instituto_Superior_de_Tecnologia_em_Ciências_da_Computação_do_Rio_de_Janeiro"|Organisation
1857|"university"|"Instituto_Nacional_de_Matemática_Pura_e_Aplicada"|"http://dbpedia.org/resource/Instituto_Nacional_de_Matemática_Pura_e_Aplicada"|Organisation
1858|"university"|"Pontifical_Catholic_University_of_Rio_de_Janeiro"|"http://dbpedia.org/resource/Pontifical_Catholic_University_of_Rio_de_Janeiro"|Organisation
1859|"university"|"Centro_Federal_de_Educação_Tecnológica_Celso_Suckow_da_Fonseca"|"http://dbpedia.org/resource/Centro_Federal_de_Educação_Tecnológica_Celso_Suckow_da_Fonseca"|Organisation
1860|"university"|"Centro_Universitário_Franciscano"|"http://dbpedia.org/resource/Centro_Universitário_Franciscano"|Organisation
1861|"university"|"Universidade_Católica_Dom_Bosco"|"http://dbpedia.org/resource/Universidade_Católica_Dom_Bosco"|Organisation
1862|"university"|"Faculdade_de_Medicina_da_Universidade_Federal_de_Minas_Gerais"|"http://dbpedia.org/resource/Faculdade_de_Medicina_da_Universidade_Federal_de_Minas_Gerais"|Organisation
1863|"university"|"Federal_University_of_Maranhão"|"http://dbpedia.org/resource/Federal_University_of_Maranhão"|Organisation
1864|"university"|"Universidade_do_Extremo_Sul_Catarinense"|"http://dbpedia.org/resource/Universidade_do_Extremo_Sul_Catarinense"|Organisation
1865|"university"|"Universidade_Católica_de_Petrópolis"|"http://dbpedia.org/resource/Universidade_Católica_de_Petrópolis"|Organisation
1866|"university"|"Anhembi_Morumbi_University"|"http://dbpedia.org/resource/Anhembi_Morumbi_University"|Organisation
1867|"university"|"Jorge_Amado_University_Center"|"http://dbpedia.org/resource/Jorge_Amado_University_Center"|Organisation
1868|"university"|"Universidade_Federal_do_Estado_do_Rio_de_Janeiro"|"http://dbpedia.org/resource/Universidade_Federal_do_Estado_do_Rio_de_Janeiro"|Organisation
1869|"university"|"Universidade_Federal_do_Pampa"|"http://dbpedia.org/resource/Universidade_Federal_do_Pampa"|Organisation
1870|"university"|"Universidade_Católica_de_Santos"|"http://dbpedia.org/resource/Universidade_Católica_de_Santos"|Organisation
1871|"university"|"Universidade_Feevale"|"http://dbpedia.org/resource/Universidade_Feevale"|Organisation
1872|"university"|"State_University_of_Feira_de_Santana"|"http://dbpedia.org/resource/State_University_of_Feira_de_Santana"|Organisation
1873|"university"|"Universidade_Católica_de_Brasília"|"http://dbpedia.org/resource/Universidade_Católica_de_Brasília"|Organisation
1874|"university"|"Federal_University_of_Uberlândia"|"http://dbpedia.org/resource/Federal_University_of_Uberlândia"|Organisation
1875|"university"|"Universidade_do_Estado_de_Minas_Gerais"|"http://dbpedia.org/resource/Universidade_do_Estado_de_Minas_Gerais"|Organisation
1876|"university"|"Universidade_do_Estado_de_Minas_Gerais"|"http://dbpedia.org/resource/Universidade_do_Estado_de_Minas_Gerais"|Organisation
1877|"university"|"Universidade_do_Estado_de_Minas_Gerais"|"http://dbpedia.org/resource/Universidade_do_Estado_de_Minas_Gerais"|Organisation
1878|"university"|"Universidade_do_Estado_de_Minas_Gerais"|"http://dbpedia.org/resource/Universidade_do_Estado_de_Minas_Gerais"|Organisation
1879|"university"|"University_of_Itaúna"|"http://dbpedia.org/resource/University_of_Itaúna"|Organisation
1880|"university"|"Pontifícia_Universidade_Católica_de_Minas_Gerais"|"http://dbpedia.org/resource/Pontifícia_Universidade_Católica_de_Minas_Gerais"|Organisation
1881|"university"|"Pontifícia_Universidade_Católica_de_Minas_Gerais"|"http://dbpedia.org/resource/Pontifícia_Universidade_Católica_de_Minas_Gerais"|Organisation
1882|"university"|"University_of_São_Paulo"|"http://dbpedia.org/resource/University_of_São_Paulo"|Organisation
1883|"university"|"Pontifícia_Universidade_Católica_de_Minas_Gerais"|"http://dbpedia.org/resource/Pontifícia_Universidade_Católica_de_Minas_Gerais"|Organisation
1884|"university"|"University_of_São_Paulo"|"http://dbpedia.org/resource/University_of_São_Paulo"|Organisation
1885|"university"|"Ibmec"|"http://dbpedia.org/resource/Ibmec"|Organisation
1886|"university"|"Universidade_do_Estado_de_Minas_Gerais"|"http://dbpedia.org/resource/Universidade_do_Estado_de_Minas_Gerais"|Organisation
1887|"university"|"State_University_of_Norte_Fluminense"|"http://dbpedia.org/resource/State_University_of_Norte_Fluminense"|Organisation
1888|"university"|"Universidade_Estadual_de_Londrina"|"http://dbpedia.org/resource/Universidade_Estadual_de_Londrina"|Organisation
1889|"university"|"Pontifícia_Universidade_Católica_de_Minas_Gerais"|"http://dbpedia.org/resource/Pontifícia_Universidade_Católica_de_Minas_Gerais"|Organisation
1890|"university"|"Polytechnic_School_of_the_University_of_São_Paulo"|"http://dbpedia.org/resource/Polytechnic_School_of_the_University_of_São_Paulo"|Organisation
1891|"university"|"University_of_São_Paulo"|"http://dbpedia.org/resource/University_of_São_Paulo"|Organisation
1892|"university"|"FAU-USP"|"http://dbpedia.org/resource/FAU-USP"|Organisation
1893|"university"|"Universidade_do_Estado_de_Minas_Gerais"|"http://dbpedia.org/resource/Universidade_do_Estado_de_Minas_Gerais"|Organisation
1894|"university"|"Universidade_do_Estado_de_Minas_Gerais"|"http://dbpedia.org/resource/Universidade_do_Estado_de_Minas_Gerais"|Organisation
1895|"university"|"Escola_Brasileira_de_Administração_Pública_e_de_Empresas"|"http://dbpedia.org/resource/Escola_Brasileira_de_Administração_Pública_e_de_Empresas"|Organisation
1896|"university"|"Universidade_Católica_de_Pernambuco"|"http://dbpedia.org/resource/Universidade_Católica_de_Pernambuco"|Organisation
