id:ID(COMPANY_ID)|name:string|url:string|:LABEL
347|EgyptAir|http://dbpedia.org/resource/EgyptAir|Company
348|Flash_Airlines|http://dbpedia.org/resource/Flash_Airlines|Company
349|Air_Sinai|http://dbpedia.org/resource/Air_Sinai|Company
350|Palestinian_Airlines|http://dbpedia.org/resource/Palestinian_Airlines|Company
351|AMC_Airlines|http://dbpedia.org/resource/AMC_Airlines|Company
352|Air_Memphis|http://dbpedia.org/resource/Air_Memphis|Company
353|Air_Cairo|http://dbpedia.org/resource/Air_Cairo|Company
354|Luxor_Air|http://dbpedia.org/resource/Luxor_Air|Company
355|Lotus_Air|http://dbpedia.org/resource/Lotus_Air|Company
356|Midwest_Airlines_(Egypt)|http://dbpedia.org/resource/Midwest_Airlines_(Egypt)|Company
357|Petroleum_Air_Services|http://dbpedia.org/resource/Petroleum_Air_Services|Company
358|Cairo_Aviation|http://dbpedia.org/resource/Cairo_Aviation|Company
359|EgyptAir_Cargo|http://dbpedia.org/resource/EgyptAir_Cargo|Company
360|EgyptAir_Express|http://dbpedia.org/resource/EgyptAir_Express|Company
361|KoralBlue_Airlines|http://dbpedia.org/resource/KoralBlue_Airlines|Company
362|Alexandria_Airlines|http://dbpedia.org/resource/Alexandria_Airlines|Company
363|Smart_Aviation_Company|http://dbpedia.org/resource/Smart_Aviation_Company|Company
364|Nile_Air|http://dbpedia.org/resource/Nile_Air|Company
365|AlMasria_Universal_Airlines|http://dbpedia.org/resource/AlMasria_Universal_Airlines|Company
366|Air_Italy_Egypt|http://dbpedia.org/resource/Air_Italy_Egypt|Company
367|Tristar_Air|http://dbpedia.org/resource/Tristar_Air|Company
368|Air_Arabia_Egypt|http://dbpedia.org/resource/Air_Arabia_Egypt|Company
369|Nesma_Airlines|http://dbpedia.org/resource/Nesma_Airlines|Company
370|First_Choice_Airways|http://dbpedia.org/resource/First_Choice_Airways|Company
371|Thomas_Cook_Airlines|http://dbpedia.org/resource/Thomas_Cook_Airlines|Company
372|Bmibaby|http://dbpedia.org/resource/Bmibaby|Company
373|Caledonian_Airways|http://dbpedia.org/resource/Caledonian_Airways|Company
374|British_Mediterranean_Airways|http://dbpedia.org/resource/British_Mediterranean_Airways|Company
375|Buzz_(airline)|http://dbpedia.org/resource/Buzz_(airline)|Company
376|AirUK|http://dbpedia.org/resource/AirUK|Company
377|Eastern_Airways|http://dbpedia.org/resource/Eastern_Airways|Company
378|GB_Airways|http://dbpedia.org/resource/GB_Airways|Company
379|XL_Airways_UK|http://dbpedia.org/resource/XL_Airways_UK|Company
380|ScotAirways|http://dbpedia.org/resource/ScotAirways|Company
381|Brymon_Airways|http://dbpedia.org/resource/Brymon_Airways|Company
382|British_NorthWest_Airlines|http://dbpedia.org/resource/British_NorthWest_Airlines|Company
383|Atlantic_Express_(airline)|http://dbpedia.org/resource/Atlantic_Express_(airline)|Company
384|Silverjet|http://dbpedia.org/resource/Silverjet|Company
385|BA_CityFlyer|http://dbpedia.org/resource/BA_CityFlyer|Company
386|UK_International_Airlines|http://dbpedia.org/resource/UK_International_Airlines|Company
387|Jetstream_Express|http://dbpedia.org/resource/Jetstream_Express|Company
388|Zoom_Airlines_Limited|http://dbpedia.org/resource/Zoom_Airlines_Limited|Company
389|MyTravelLite_Airlines|http://dbpedia.org/resource/MyTravelLite_Airlines|Company
390|Air_Manchester|http://dbpedia.org/resource/Air_Manchester|Company
391|Northeast_Airlines_(UK)|http://dbpedia.org/resource/Northeast_Airlines_(UK)|Company
392|Transmeridian_Air_Cargo|http://dbpedia.org/resource/Transmeridian_Air_Cargo|Company
393|Skysouth|http://dbpedia.org/resource/Skysouth|Company
394|Aero_Airlines|http://dbpedia.org/resource/Aero_Airlines|Company
395|Estonian_Air|http://dbpedia.org/resource/Estonian_Air|Company
396|Avies|http://dbpedia.org/resource/Avies|Company
397|Enimex|http://dbpedia.org/resource/Enimex|Company
398|Airest|http://dbpedia.org/resource/Airest|Company
399|Ethiopian_Airlines|http://dbpedia.org/resource/Ethiopian_Airlines|Company
400|Trans_Nation_Airways|http://dbpedia.org/resource/Trans_Nation_Airways|Company
401|Finnair|http://dbpedia.org/resource/Finnair|Company
402|Air_Finland|http://dbpedia.org/resource/Air_Finland|Company
403|Finncomm_Airlines|http://dbpedia.org/resource/Finncomm_Airlines|Company
404|Blue1|http://dbpedia.org/resource/Blue1|Company
405|Copterline|http://dbpedia.org/resource/Copterline|Company
406|Air_Åland|http://dbpedia.org/resource/Air_Åland|Company
407|Fly_Lappeenranta|http://dbpedia.org/resource/Fly_Lappeenranta|Company
408|Finlantic|http://dbpedia.org/resource/Finlantic|Company
409|Wingo_xprs|http://dbpedia.org/resource/Wingo_xprs|Company
410|Turku_Air|http://dbpedia.org/resource/Turku_Air|Company
411|Crossair|http://dbpedia.org/resource/Crossair|Company
412|Corsairfly|http://dbpedia.org/resource/Corsairfly|Company
413|Régional_Compagnie_Aérienne_Européenne|http://dbpedia.org/resource/Régional_Compagnie_Aérienne_Européenne|Company
414|Brit_Air|http://dbpedia.org/resource/Brit_Air|Company
415|Airlinair|http://dbpedia.org/resource/Airlinair|Company
416|Aigle_Azur|http://dbpedia.org/resource/Aigle_Azur|Company
417|XL_Airways_France|http://dbpedia.org/resource/XL_Airways_France|Company
418|Air_Méditerranée|http://dbpedia.org/resource/Air_Méditerranée|Company
419|CCM_Airlines|http://dbpedia.org/resource/CCM_Airlines|Company
420|Eagle_Aviation_France|http://dbpedia.org/resource/Eagle_Aviation_France|Company
421|Finist'air|http://dbpedia.org/resource/Finist'air|Company
422|Hex'Air|http://dbpedia.org/resource/Hex'Air|Company
423|Sud_Airlines|http://dbpedia.org/resource/Sud_Airlines|Company
424|Hello_(airline)|http://dbpedia.org/resource/Hello_(airline)|Company
425|Blue_Line_(airline)|http://dbpedia.org/resource/Blue_Line_(airline)|Company
426|Aria_(French_airline)|http://dbpedia.org/resource/Aria_(French_airline)|Company
427|Air_Saint-Pierre|http://dbpedia.org/resource/Air_Saint-Pierre|Company
428|Europe_Airpost|http://dbpedia.org/resource/Europe_Airpost|Company
429|Air_Inter|http://dbpedia.org/resource/Air_Inter|Company
430|Twin_Jet|http://dbpedia.org/resource/Twin_Jet|Company
431|Air_Liberté|http://dbpedia.org/resource/Air_Liberté|Company
432|Pan_Européenne_Air_Service|http://dbpedia.org/resource/Pan_Européenne_Air_Service|Company
433|L'Avion|http://dbpedia.org/resource/L'Avion|Company
434|Chalair_Aviation|http://dbpedia.org/resource/Chalair_Aviation|Company
435|Air_France|http://dbpedia.org/resource/Air_France|Company
436|OpenSkies|http://dbpedia.org/resource/OpenSkies|Company
437|Air_Charter_International|http://dbpedia.org/resource/Air_Charter_International|Company
438|Air_Alpes|http://dbpedia.org/resource/Air_Alpes|Company
439|Atlantique_Air_Assistance|http://dbpedia.org/resource/Atlantique_Air_Assistance|Company
440|Atlantic_Air_Lift|http://dbpedia.org/resource/Atlantic_Air_Lift|Company
441|Transavia.com_France|http://dbpedia.org/resource/Transavia.com_France|Company
442|Lufthansa|http://dbpedia.org/resource/Lufthansa|Company
443|Hapag-Lloyd_Flug|http://dbpedia.org/resource/Hapag-Lloyd_Flug|Company
444|LTU_International|http://dbpedia.org/resource/LTU_International|Company
445|Condor_Flugdienst|http://dbpedia.org/resource/Condor_Flugdienst|Company
446|Air_Berlin|http://dbpedia.org/resource/Air_Berlin|Company
447|Ostfriesische_Lufttransport|http://dbpedia.org/resource/Ostfriesische_Lufttransport|Company
448|Germanwings|http://dbpedia.org/resource/Germanwings|Company
449|Hapag-Lloyd_Express|http://dbpedia.org/resource/Hapag-Lloyd_Express|Company
450|Cirrus_Airlines|http://dbpedia.org/resource/Cirrus_Airlines|Company
451|DBA_(airline)|http://dbpedia.org/resource/DBA_(airline)|Company
452|Luftfahrtgesellschaft_Walter|http://dbpedia.org/resource/Luftfahrtgesellschaft_Walter|Company
453|Lufthansa_Cargo|http://dbpedia.org/resource/Lufthansa_Cargo|Company
454|Hahn_Air|http://dbpedia.org/resource/Hahn_Air|Company
455|Avanti_Air|http://dbpedia.org/resource/Avanti_Air|Company
456|WDL_Aviation|http://dbpedia.org/resource/WDL_Aviation|Company
457|Germania_(airline)|http://dbpedia.org/resource/Germania_(airline)|Company
458|Augsburg_Airways|http://dbpedia.org/resource/Augsburg_Airways|Company
459|Blue_Wings|http://dbpedia.org/resource/Blue_Wings|Company
460|Contact_Air|http://dbpedia.org/resource/Contact_Air|Company
461|Eurowings|http://dbpedia.org/resource/Eurowings|Company
462|Hamburg_International|http://dbpedia.org/resource/Hamburg_International|Company
463|ACM_Air_Charter|http://dbpedia.org/resource/ACM_Air_Charter|Company
464|Aero_Dienst|http://dbpedia.org/resource/Aero_Dienst|Company
465|Sylt_Air|http://dbpedia.org/resource/Sylt_Air|Company
466|Comfort_Air|http://dbpedia.org/resource/Comfort_Air|Company
467|Arcus-Air_Logistic|http://dbpedia.org/resource/Arcus-Air_Logistic|Company
468|Elbe_Air|http://dbpedia.org/resource/Elbe_Air|Company
469|Aero_Business_Charter|http://dbpedia.org/resource/Aero_Business_Charter|Company
470|MSR_Flug-Charter|http://dbpedia.org/resource/MSR_Flug-Charter|Company
471|Stuttgarter_Flugdienst|http://dbpedia.org/resource/Stuttgarter_Flugdienst|Company
472|Vibroair|http://dbpedia.org/resource/Vibroair|Company
473|Windrose_Air|http://dbpedia.org/resource/Windrose_Air|Company
474|Aero_Lloyd|http://dbpedia.org/resource/Aero_Lloyd|Company
475|Dauair|http://dbpedia.org/resource/Dauair|Company
476|FLN_Frisia_Luftverkehr|http://dbpedia.org/resource/FLN_Frisia_Luftverkehr|Company
477|Flugdienst_Fehlhaber|http://dbpedia.org/resource/Flugdienst_Fehlhaber|Company
478|TUIfly|http://dbpedia.org/resource/TUIfly|Company
479|XL_Airways_Germany|http://dbpedia.org/resource/XL_Airways_Germany|Company
480|Luftverkehr_Friesland_Harle|http://dbpedia.org/resource/Luftverkehr_Friesland_Harle|Company
481|Nightexpress|http://dbpedia.org/resource/Nightexpress|Company
482|Air_Independence|http://dbpedia.org/resource/Air_Independence|Company
483|OCA_International|http://dbpedia.org/resource/OCA_International|Company
484|Air-taxi_europe|http://dbpedia.org/resource/Air-taxi_europe|Company
485|AeroLogic|http://dbpedia.org/resource/AeroLogic|Company
486|Air_Hamburg|http://dbpedia.org/resource/Air_Hamburg|Company
487|Bremenfly|http://dbpedia.org/resource/Bremenfly|Company
488|Wiking_Helikopter_Service|http://dbpedia.org/resource/Wiking_Helikopter_Service|Company
489|Jet_Executive_International_Charter|http://dbpedia.org/resource/Jet_Executive_International_Charter|Company
490|Olympic_Aviation|http://dbpedia.org/resource/Olympic_Aviation|Company
491|Olympic_Airlines|http://dbpedia.org/resource/Olympic_Airlines|Company
492|Aegean_Airlines|http://dbpedia.org/resource/Aegean_Airlines|Company
493|Hellas_Jet|http://dbpedia.org/resource/Hellas_Jet|Company
494|Aviator_Airways|http://dbpedia.org/resource/Aviator_Airways|Company
495|EuroAir|http://dbpedia.org/resource/EuroAir|Company
496|Mediterranean_Air_Freight|http://dbpedia.org/resource/Mediterranean_Air_Freight|Company
497|Alexandair|http://dbpedia.org/resource/Alexandair|Company
498|Macedonian_Airlines|http://dbpedia.org/resource/Macedonian_Airlines|Company
499|AirSea_Lines|http://dbpedia.org/resource/AirSea_Lines|Company
500|Hellenic_Imperial_Airways|http://dbpedia.org/resource/Hellenic_Imperial_Airways|Company
501|Sky_Express_(Greece)|http://dbpedia.org/resource/Sky_Express_(Greece)|Company
502|Air_Greece|http://dbpedia.org/resource/Air_Greece|Company
503|Sky_Wings|http://dbpedia.org/resource/Sky_Wings|Company
504|Cretan_Airlines|http://dbpedia.org/resource/Cretan_Airlines|Company
505|Elite_Airlines|http://dbpedia.org/resource/Elite_Airlines|Company
506|Astra_Airlines|http://dbpedia.org/resource/Astra_Airlines|Company
507|GainJet_Aviation|http://dbpedia.org/resource/GainJet_Aviation|Company
508|InterJet|http://dbpedia.org/resource/InterJet|Company
509|Aeroland_Airways|http://dbpedia.org/resource/Aeroland_Airways|Company
510|TAE_Greek_National_Airlines|http://dbpedia.org/resource/TAE_Greek_National_Airlines|Company
511|Technical_and_Aeronautical_Exploitations|http://dbpedia.org/resource/Technical_and_Aeronautical_Exploitations|Company
512|Athens_Airways|http://dbpedia.org/resource/Athens_Airways|Company
513|Hellenic_Airlines|http://dbpedia.org/resource/Hellenic_Airlines|Company
514|Olympic_Air|http://dbpedia.org/resource/Olympic_Air|Company
515|Viking_Hellas|http://dbpedia.org/resource/Viking_Hellas|Company
516|Air_Go_Airlines|http://dbpedia.org/resource/Air_Go_Airlines|Company
517|ArGo_Airways|http://dbpedia.org/resource/ArGo_Airways|Company
518|SAHSA|http://dbpedia.org/resource/SAHSA|Company
519|AeroHonduras|http://dbpedia.org/resource/AeroHonduras|Company
520|Atlantic_Airlines_(Honduras)|http://dbpedia.org/resource/Atlantic_Airlines_(Honduras)|Company
521|Isleña_Airlines|http://dbpedia.org/resource/Isleña_Airlines|Company
522|Aerolíneas_Sosa|http://dbpedia.org/resource/Aerolíneas_Sosa|Company
523|Cathay_Pacific|http://dbpedia.org/resource/Cathay_Pacific|Company
524|Dragonair|http://dbpedia.org/resource/Dragonair|Company
525|Air_Hong_Kong|http://dbpedia.org/resource/Air_Hong_Kong|Company
526|Hong_Kong_Airlines|http://dbpedia.org/resource/Hong_Kong_Airlines|Company
527|Sky_Shuttle_Helicopters|http://dbpedia.org/resource/Sky_Shuttle_Helicopters|Company
528|Oasis_Hong_Kong_Airlines|http://dbpedia.org/resource/Oasis_Hong_Kong_Airlines|Company
529|Hong_Kong_Express_Airways|http://dbpedia.org/resource/Hong_Kong_Express_Airways|Company
530|Metrojet_Ltd.|http://dbpedia.org/resource/Metrojet_Ltd.|Company
531|Hong_Kong_Air_International_Ltd|http://dbpedia.org/resource/Hong_Kong_Air_International_Ltd|Company
532|Malév_Hungarian_Airlines|http://dbpedia.org/resource/Malév_Hungarian_Airlines|Company
533|Wizz_Air|http://dbpedia.org/resource/Wizz_Air|Company
534|Travel_Service_(Hungary)|http://dbpedia.org/resource/Travel_Service_(Hungary)|Company
535|Budapest_Aircraft_Service|http://dbpedia.org/resource/Budapest_Aircraft_Service|Company
536|ABC_Air_Hungary|http://dbpedia.org/resource/ABC_Air_Hungary|Company
537|CityLine_Hungary|http://dbpedia.org/resource/CityLine_Hungary|Company
538|Jet_Airways|http://dbpedia.org/resource/Jet_Airways|Company
539|JetLite|http://dbpedia.org/resource/JetLite|Company
540|Kingfisher_Red|http://dbpedia.org/resource/Kingfisher_Red|Company
541|Air_India_Express|http://dbpedia.org/resource/Air_India_Express|Company
542|Blue_Dart_Aviation|http://dbpedia.org/resource/Blue_Dart_Aviation|Company
543|IndiGo|http://dbpedia.org/resource/IndiGo|Company
544|Deccan_Aviation|http://dbpedia.org/resource/Deccan_Aviation|Company
545|Jagson_Airlines|http://dbpedia.org/resource/Jagson_Airlines|Company
546|TajAir|http://dbpedia.org/resource/TajAir|Company
547|Pawan_Hans|http://dbpedia.org/resource/Pawan_Hans|Company
548|MDLR_Airlines|http://dbpedia.org/resource/MDLR_Airlines|Company
549|Air_India_Cargo|http://dbpedia.org/resource/Air_India_Cargo|Company
550|Himalayan_Aviation|http://dbpedia.org/resource/Himalayan_Aviation|Company
551|Kalinga_Airlines|http://dbpedia.org/resource/Kalinga_Airlines|Company
552|Jet_Konnect|http://dbpedia.org/resource/Jet_Konnect|Company
553|Deccan_360|http://dbpedia.org/resource/Deccan_360|Company
554|Air_India|http://dbpedia.org/resource/Air_India|Company
555|Garuda_Indonesia|http://dbpedia.org/resource/Garuda_Indonesia|Company
556|Lion_Air|http://dbpedia.org/resource/Lion_Air|Company
557|Republic_Express_Airlines|http://dbpedia.org/resource/Republic_Express_Airlines|Company
558|Merpati_Nusantara_Airlines|http://dbpedia.org/resource/Merpati_Nusantara_Airlines|Company
559|Indonesia_AirAsia|http://dbpedia.org/resource/Indonesia_AirAsia|Company
560|Airfast_Indonesia|http://dbpedia.org/resource/Airfast_Indonesia|Company
561|Batavia_Air|http://dbpedia.org/resource/Batavia_Air|Company
562|Jatayu_Airlines|http://dbpedia.org/resource/Jatayu_Airlines|Company
563|Adam_Air|http://dbpedia.org/resource/Adam_Air|Company
564|Deraya_Air_Taxi|http://dbpedia.org/resource/Deraya_Air_Taxi|Company
565|Dirgantara_Air_Service|http://dbpedia.org/resource/Dirgantara_Air_Service|Company
566|Indonesia_Air_Transport|http://dbpedia.org/resource/Indonesia_Air_Transport|Company
567|Pelita_Air_Service|http://dbpedia.org/resource/Pelita_Air_Service|Company
568|Sabang_Merauke_Raya_Air_Charter|http://dbpedia.org/resource/Sabang_Merauke_Raya_Air_Charter|Company
569|Wings_Abadi_Air|http://dbpedia.org/resource/Wings_Abadi_Air|Company
570|Airmark_Indonesia|http://dbpedia.org/resource/Airmark_Indonesia|Company
571|Air_Regional|http://dbpedia.org/resource/Air_Regional|Company
572|Citilink|http://dbpedia.org/resource/Citilink|Company
573|Riau_Airlines|http://dbpedia.org/resource/Riau_Airlines|Company
574|Kartika_Airlines|http://dbpedia.org/resource/Kartika_Airlines|Company
575|Tri-MG_Intra_Asia_Airlines|http://dbpedia.org/resource/Tri-MG_Intra_Asia_Airlines|Company
576|Manunggal_Air_Service|http://dbpedia.org/resource/Manunggal_Air_Service|Company
577|Nurman_Avia|http://dbpedia.org/resource/Nurman_Avia|Company
578|Auvia_Air|http://dbpedia.org/resource/Auvia_Air|Company
579|Cardig_Air|http://dbpedia.org/resource/Cardig_Air|Company
580|Express_Air|http://dbpedia.org/resource/Express_Air|Company
581|Kal_Star_Aviation|http://dbpedia.org/resource/Kal_Star_Aviation|Company
582|Trigana_Air_Service|http://dbpedia.org/resource/Trigana_Air_Service|Company
583|EastIndo|http://dbpedia.org/resource/EastIndo|Company
584|Premiair|http://dbpedia.org/resource/Premiair|Company
585|Megantara_Air|http://dbpedia.org/resource/Megantara_Air|Company
586|TransNusa_Air_Services|http://dbpedia.org/resource/TransNusa_Air_Services|Company
587|Cargo_Garuda_Indonesia|http://dbpedia.org/resource/Cargo_Garuda_Indonesia|Company
588|Aviastar_(Indonesia)|http://dbpedia.org/resource/Aviastar_(Indonesia)|Company
589|Iran_Air|http://dbpedia.org/resource/Iran_Air|Company
590|Mahan_Air|http://dbpedia.org/resource/Mahan_Air|Company
591|Kish_Air|http://dbpedia.org/resource/Kish_Air|Company
592|Qeshm_Air|http://dbpedia.org/resource/Qeshm_Air|Company
593|Iranian_Airlines|http://dbpedia.org/resource/Iranian_Airlines|Company
594|Iran_Aseman_Airlines|http://dbpedia.org/resource/Iran_Aseman_Airlines|Company
595|Caspian_Airlines|http://dbpedia.org/resource/Caspian_Airlines|Company
596|Iran_Air_Tours|http://dbpedia.org/resource/Iran_Air_Tours|Company
597|Iranian_Air_Transport|http://dbpedia.org/resource/Iranian_Air_Transport|Company
598|Payam_Air|http://dbpedia.org/resource/Payam_Air|Company
599|Safiran_Airlines|http://dbpedia.org/resource/Safiran_Airlines|Company
600|Aria_Air|http://dbpedia.org/resource/Aria_Air|Company
601|Eram_Air|http://dbpedia.org/resource/Eram_Air|Company
602|Taban_Air|http://dbpedia.org/resource/Taban_Air|Company
603|Fars_Air_Qeshm|http://dbpedia.org/resource/Fars_Air_Qeshm|Company
604|Zagros_Air|http://dbpedia.org/resource/Zagros_Air|Company
605|Chabahar_Airlines|http://dbpedia.org/resource/Chabahar_Airlines|Company
606|Arsh_Air|http://dbpedia.org/resource/Arsh_Air|Company
607|El_Al|http://dbpedia.org/resource/El_Al|Company
608|Arkia_Israel_Airlines|http://dbpedia.org/resource/Arkia_Israel_Airlines|Company
609|Israir_Airlines|http://dbpedia.org/resource/Israir_Airlines|Company
610|Sun_d'Or_International_Airlines|http://dbpedia.org/resource/Sun_d'Or_International_Airlines|Company
611|CAL_Cargo_Air_Lines|http://dbpedia.org/resource/CAL_Cargo_Air_Lines|Company
612|Tamir_Airways|http://dbpedia.org/resource/Tamir_Airways|Company
613|Chim-Nir_Aviation|http://dbpedia.org/resource/Chim-Nir_Aviation|Company
614|Ayit_Aviation_and_Tourism|http://dbpedia.org/resource/Ayit_Aviation_and_Tourism|Company
615|Elrom_Airways|http://dbpedia.org/resource/Elrom_Airways|Company
616|Orange_Aviation|http://dbpedia.org/resource/Orange_Aviation|Company
617|Alitalia-Linee_Aeree_Italiane|http://dbpedia.org/resource/Alitalia-Linee_Aeree_Italiane|Company
618|Club_Air|http://dbpedia.org/resource/Club_Air|Company
619|Gandalf_Airlines|http://dbpedia.org/resource/Gandalf_Airlines|Company
620|Volareweb.com|http://dbpedia.org/resource/Volareweb.com|Company
621|Meridiana_Fly|http://dbpedia.org/resource/Meridiana_Fly|Company
622|Air_Dolomiti|http://dbpedia.org/resource/Air_Dolomiti|Company
623|Alisea_Airlines|http://dbpedia.org/resource/Alisea_Airlines|Company
624|Alitalia_Express|http://dbpedia.org/resource/Alitalia_Express|Company
625|Azzurra_Air|http://dbpedia.org/resource/Azzurra_Air|Company
626|ItAli_Airlines|http://dbpedia.org/resource/ItAli_Airlines|Company
627|Eurofly|http://dbpedia.org/resource/Eurofly|Company
628|MyAir|http://dbpedia.org/resource/MyAir|Company
629|Air_Europe_(Italy)|http://dbpedia.org/resource/Air_Europe_(Italy)|Company
630|Air_One|http://dbpedia.org/resource/Air_One|Company
631|Aliadriatica|http://dbpedia.org/resource/Aliadriatica|Company
632|Air_Vallée|http://dbpedia.org/resource/Air_Vallée|Company
633|Alidaunia|http://dbpedia.org/resource/Alidaunia|Company
634|Ocean_Airlines|http://dbpedia.org/resource/Ocean_Airlines|Company
635|Alpi_Eagles|http://dbpedia.org/resource/Alpi_Eagles|Company
636|Blue_Panorama_Airlines|http://dbpedia.org/resource/Blue_Panorama_Airlines|Company
637|Mistral_Air|http://dbpedia.org/resource/Mistral_Air|Company
638|Neos|http://dbpedia.org/resource/Neos|Company
639|Wind_Jet|http://dbpedia.org/resource/Wind_Jet|Company
640|Italy_First|http://dbpedia.org/resource/Italy_First|Company
641|Eurojet_Italia|http://dbpedia.org/resource/Eurojet_Italia|Company
642|Livingston_Energy_Flight|http://dbpedia.org/resource/Livingston_Energy_Flight|Company
643|Evolavia|http://dbpedia.org/resource/Evolavia|Company
644|Air_Italy|http://dbpedia.org/resource/Air_Italy|Company
645|Blu-express|http://dbpedia.org/resource/Blu-express|Company
646|Ala_Littoria|http://dbpedia.org/resource/Ala_Littoria|Company
647|Cargoitalia|http://dbpedia.org/resource/Cargoitalia|Company
648|Lauda_Air_Italy|http://dbpedia.org/resource/Lauda_Air_Italy|Company
649|MiniLiner|http://dbpedia.org/resource/MiniLiner|Company
650|Fly_Wex|http://dbpedia.org/resource/Fly_Wex|Company
651|Link_Air_Express|http://dbpedia.org/resource/Link_Air_Express|Company
652|On_Air_(airline)|http://dbpedia.org/resource/On_Air_(airline)|Company
653|Airaia|http://dbpedia.org/resource/Airaia|Company
654|Air_Bee|http://dbpedia.org/resource/Air_Bee|Company
655|Avianova_(Italy)|http://dbpedia.org/resource/Avianova_(Italy)|Company
656|Air_One_CityLiner|http://dbpedia.org/resource/Air_One_CityLiner|Company
657|VolaSalerno|http://dbpedia.org/resource/VolaSalerno|Company
658|Elbafly|http://dbpedia.org/resource/Elbafly|Company
659|Explora_Italia|http://dbpedia.org/resource/Explora_Italia|Company
660|Alitalia|http://dbpedia.org/resource/Alitalia|Company
661|Trawel_Fly|http://dbpedia.org/resource/Trawel_Fly|Company
662|FlyOristano|http://dbpedia.org/resource/FlyOristano|Company
663|Skybridge_AirOps|http://dbpedia.org/resource/Skybridge_AirOps|Company
664|Nippon_Cargo_Airlines|http://dbpedia.org/resource/Nippon_Cargo_Airlines|Company
665|Japan_Airlines|http://dbpedia.org/resource/Japan_Airlines|Company
666|All_Nippon_Airways|http://dbpedia.org/resource/All_Nippon_Airways|Company
667|Skymark_Airlines|http://dbpedia.org/resource/Skymark_Airlines|Company
668|JALways|http://dbpedia.org/resource/JALways|Company
669|Japan_Asia_Airways|http://dbpedia.org/resource/Japan_Asia_Airways|Company
670|Japan_Transocean_Air|http://dbpedia.org/resource/Japan_Transocean_Air|Company
671|Hokkaido_International_Airlines|http://dbpedia.org/resource/Hokkaido_International_Airlines|Company
672|J-Air|http://dbpedia.org/resource/J-Air|Company
673|New_Central_Airlines|http://dbpedia.org/resource/New_Central_Airlines|Company
674|Air_Next|http://dbpedia.org/resource/Air_Next|Company
675|JAL_Express|http://dbpedia.org/resource/JAL_Express|Company
676|Air_Japan|http://dbpedia.org/resource/Air_Japan|Company
677|Japan_Air_Commuter|http://dbpedia.org/resource/Japan_Air_Commuter|Company
678|Air_Central|http://dbpedia.org/resource/Air_Central|Company
679|Air_Hokkaido|http://dbpedia.org/resource/Air_Hokkaido|Company
680|StarFlyer|http://dbpedia.org/resource/StarFlyer|Company
681|ANA_&_JP_Express|http://dbpedia.org/resource/ANA_&_JP_Express|Company
682|Fuji_Dream_Airlines|http://dbpedia.org/resource/Fuji_Dream_Airlines|Company
683|Royal_Jordanian|http://dbpedia.org/resource/Royal_Jordanian|Company
684|Jordan_Aviation|http://dbpedia.org/resource/Jordan_Aviation|Company
685|Teebah_Airlines|http://dbpedia.org/resource/Teebah_Airlines|Company
686|Air_Universal|http://dbpedia.org/resource/Air_Universal|Company
687|Air_Rum|http://dbpedia.org/resource/Air_Rum|Company
688|Royal_Wings|http://dbpedia.org/resource/Royal_Wings|Company
689|Sky_Gate_International_Aviation|http://dbpedia.org/resource/Sky_Gate_International_Aviation|Company
690|Royal_Falcon|http://dbpedia.org/resource/Royal_Falcon|Company
691|Bourtuqalieh_Air|http://dbpedia.org/resource/Bourtuqalieh_Air|Company
692|Transworld_Aviation|http://dbpedia.org/resource/Transworld_Aviation|Company
693|Meelad_Air|http://dbpedia.org/resource/Meelad_Air|Company
694|Jordan_International_Air_Cargo|http://dbpedia.org/resource/Jordan_International_Air_Cargo|Company
695|Air_Arabia_Jordan|http://dbpedia.org/resource/Air_Arabia_Jordan|Company
696|Air_Astana|http://dbpedia.org/resource/Air_Astana|Company
697|Air_Kokshetau|http://dbpedia.org/resource/Air_Kokshetau|Company
698|Almaty_Aviation|http://dbpedia.org/resource/Almaty_Aviation|Company
699|Sayakhat_Airlines|http://dbpedia.org/resource/Sayakhat_Airlines|Company
700|SCAT_(airline)|http://dbpedia.org/resource/SCAT_(airline)|Company
701|Euro-Asia_Air|http://dbpedia.org/resource/Euro-Asia_Air|Company
702|Atyrau_Airways|http://dbpedia.org/resource/Atyrau_Airways|Company
703|Starline.kz|http://dbpedia.org/resource/Starline.kz|Company
704|Asia_Continental_Airlines|http://dbpedia.org/resource/Asia_Continental_Airlines|Company
705|Burundaiavia|http://dbpedia.org/resource/Burundaiavia|Company
706|Mega_Aircompany|http://dbpedia.org/resource/Mega_Aircompany|Company
707|Tahmid_Air|http://dbpedia.org/resource/Tahmid_Air|Company
708|DETA_Air|http://dbpedia.org/resource/DETA_Air|Company
709|Aerotur_Air|http://dbpedia.org/resource/Aerotur_Air|Company
710|Irtysh_Air|http://dbpedia.org/resource/Irtysh_Air|Company
711|Asia_Wings|http://dbpedia.org/resource/Asia_Wings|Company
712|Zhetysu_(airline)|http://dbpedia.org/resource/Zhetysu_(airline)|Company
713|Semeyavia|http://dbpedia.org/resource/Semeyavia|Company
714|Sky_Service_(Kazakhstan)|http://dbpedia.org/resource/Sky_Service_(Kazakhstan)|Company
715|SAPSAN|http://dbpedia.org/resource/SAPSAN|Company
716|Kenya_Airways|http://dbpedia.org/resource/Kenya_Airways|Company
717|East_African_Safari_Air|http://dbpedia.org/resource/East_African_Safari_Air|Company
